isolate,glucose_vv,experiment_repeat,well_id,time_s,OD,,,,,,
SM37212,1,1,C3,151199.7,1.381000042,,,,,,
SM37212,1,2,C1,151199.7,1.082800031,,,,,,
SM37212,1,2,C2,151199.7,1.363000035,,,,,,
SM37212,1,2,C3,151199.7,1.344599962,,,,,,
SM37212,1,3,C1,151199.7,1.29460001,,,,,,
SM37212,1,3,C2,151199.7,1.40170002,,,,,,
SM37212,1,3,C3,151199.7,1.354799986,,,,,,
SM37212,1,1,C1,154799.7,1.072700024,,,,,,
SM37212,1,1,C2,154799.7,1.369300008,,,,,,
SM37212,1,1,C3,154799.7,1.37559998,,,,,,
SM37212,1,2,C1,154799.7,1.009199977,,,,,,
SM37212,1,2,C2,154799.7,1.35010004,,,,,,
SM37212,1,2,C3,154799.7,1.360200047,,,,,,
SM37212,1,3,C1,154799.7,1.259699941,,,,,,
SM37212,1,3,C2,154799.7,1.371500015,,,,,,
SM37212,1,3,C3,154799.7,1.399000049,,,,,,
SM37212,1,1,C1,158399.7,1.004199982,,,,,,
SM37212,1,1,C2,158399.7,1.340600014,,,,,,
SM37212,1,1,C3,158399.7,1.400699973,,,,,,
SM37212,1,2,C1,158399.7,0.997600019,,,,,,
SM37212,1,2,C2,158399.7,1.368899941,,,,,,
SM37212,1,2,C3,158399.7,1.389899969,,,,,,
SM37212,1,3,C1,158399.7,1.237499952,,,,,,
SM37212,1,3,C2,158399.7,1.421200037,,,,,,
SM37212,1,3,C3,158399.7,1.380300045,,,,,,
SM37212,1,1,C1,161999.7,0.971599996,,,,,,
SM37212,1,1,C2,161999.7,1.37650001,,,,,,
SM37212,1,1,C3,161999.7,1.34800005,,,,,,
SM37212,1,2,C1,161999.7,0.95599997,,,,,,
SM37212,1,2,C2,161999.7,1.340000033,,,,,,
SM37212,1,2,C3,161999.7,1.388200045,,,,,,
SM37212,1,3,C1,161999.7,1.211699963,,,,,,
SM37212,1,3,C2,161999.7,1.386399984,,,,,,
SM37212,1,3,C3,161999.7,1.390599966,,,,,,
SM37212,1,1,C1,165599.6,1.005499959,,,,,,
SM37212,1,1,C2,165599.6,1.375,,,,,,
SM37212,1,1,C3,165599.6,1.383999944,,,,,,
SM37212,1,2,C1,165599.6,0.962899983,,,,,,
SM37212,1,2,C2,165599.6,1.152099967,,,,,,
SM37212,1,2,C3,165599.6,1.384600043,,,,,,
SM37212,1,3,C1,165599.6,1.151800036,,,,,,
SM37212,1,3,C2,165599.6,1.416300058,,,,,,
SM37212,1,3,C3,165599.6,1.42750001,,,,,,
SM37212,1,1,C1,169199.6,0.922900021,,,,,,
SM37212,1,1,C2,169199.6,1.395200014,,,,,,
SM37212,1,1,C3,169199.6,1.367200017,,,,,,
SM37212,1,2,C1,169199.6,0.953700006,,,,,,
SM37212,1,2,C2,169199.6,1.349900007,,,,,,
SM37212,1,2,C3,169199.6,1.370300055,,,,,,
SM37212,1,3,C1,169199.6,1.114400029,,,,,,
SM37212,1,3,C2,169199.6,1.402199984,,,,,,
SM37212,1,3,C3,169199.6,1.364500046,,,,,,
SM37212,1,1,C1,172799.6,0.900699973,,,,,,
SM37212,1,1,C2,172799.6,1.368199944,,,,,,
SM37212,1,1,C3,172799.6,1.371500015,,,,,,
SM37212,1,2,G7,172799.6,0.910399973,,,,,,
SM37212,1,2,G6,172799.6,1.338999987,,,,,,
SM37212,1,2,G5,172799.6,1.375499964,,,,,,
SM37212,1,3,G4,172799.6,1.106299996,,,,,,
SM37212,1,3,G3,172799.6,1.38259995,,,,,,
SM37212,1,3,G2,172799.6,1.413200021,,,,,,
SM37212,0,1,G5,0,0.1382,,,,,,
SM37212,0,1,G6,0,0.154200003,,,,,,
SM37212,0,2,G5,0,0.097099997,,,,,,
SM37212,0,2,G6,0,0.102700002,,,,,,
SM37212,0,3,G5,0,0.130999997,,,,,,
SM37212,0,3,G6,0,0.133399993,,,,,,
SM37212,0,1,G5,3600,0.094899997,,,,,,
SM37212,0,1,G6,3600,0.092,,,,,,
SM37212,0,2,G5,3600,0.092399999,,,,,,
SM37212,0,2,G6,3600,0.093500003,,,,,,
SM37212,0,3,G5,3600,0.1303,,,,,,
SM37212,0,3,G6,3600,0.131300002,,,,,,
SM37212,0,1,G5,7200,0.092600003,,,,,,
SM37212,0,1,G6,7200,0.092,,,,,,
SM37212,0,2,G5,7200,0.0999,,,,,,
SM37212,0,2,G6,7200,0.100299999,,,,,,
SM37212,0,3,G5,7200,0.131699994,,,,,,
SM37212,0,3,G6,7200,0.133900002,,,,,,
SM37212,0,1,G5,10800,0.1109,,,,,,
SM37212,0,1,G6,10800,0.112300001,,,,,,
SM37212,0,2,G5,10800,0.118799999,,,,,,
SM37212,0,2,G6,10800,0.119999997,,,,,,
SM37212,0,3,G5,10800,0.149299994,,,,,,
SM37212,0,3,G6,10800,0.152700007,,,,,,
SM37212,0,1,G5,14400,0.145699993,,,,,,
SM37212,0,1,G6,14400,0.147499993,,,,,,
SM37212,0,2,G5,14400,0.149599999,,,,,,
SM37212,0,2,G6,14400,0.1505,,,,,,
SM37212,0,3,G5,14400,0.184799999,,,,,,
SM37212,0,3,G6,14400,0.185000002,,,,,,
SM37212,0,1,G5,18000,0.194800004,,,,,,
SM37212,0,1,G6,18000,0.203099996,,,,,,
SM37212,0,2,G5,18000,0.193499997,,,,,,
SM37212,0,2,G6,18000,0.190699995,,,,,,
SM37212,0,3,G5,18000,0.234500006,,,,,,
SM37212,0,3,G6,18000,0.236000001,,,,,,
SM37212,0,1,G5,21600,0.270500004,,,,,,
SM37212,0,1,G6,21600,0.283600003,,,,,,
SM37212,0,2,G5,21600,0.256799996,,,,,,
SM37212,0,2,G6,21600,0.252000004,,,,,,
SM37212,0,3,G5,21600,0.308099985,,,,,,
SM37212,0,3,G6,21600,0.306499988,,,,,,
SM37212,0,1,G5,25200,0.382699996,,,,,,
SM37212,0,1,G6,25200,0.403800011,,,,,,
SM37212,0,2,G5,25200,0.352400005,,,,,,
SM37212,0,2,G6,25200,0.346599996,,,,,,
SM37212,0,3,G5,25200,0.394600004,,,,,,
SM37212,0,3,G6,25200,0.387699991,,,,,,
SM37212,0,1,G5,28800,0.492300004,,,,,,
SM37212,0,1,G6,28800,0.520099998,,,,,,
SM37212,0,2,G5,28800,0.467500001,,,,,,
SM37212,0,2,G6,28800,0.465000004,,,,,,
SM37212,0,3,G5,28800,0.505800009,,,,,,
SM37212,0,3,G6,28800,0.507200003,,,,,,
SM37212,0,1,G5,32399.9,0.59890002,,,,,,
SM37212,0,1,G6,32399.9,0.620599985,,,,,,
SM37212,0,2,G5,32399.9,0.590300024,,,,,,
SM37212,0,2,G6,32399.9,0.590699971,,,,,,
SM37212,0,3,G5,32399.9,0.654900014,,,,,,
SM37212,0,3,G6,32399.9,0.660899997,,,,,,
SM37212,0,1,G5,36000,0.702300012,,,,,,
SM37212,0,1,G6,36000,0.707700014,,,,,,
SM37212,0,2,G5,36000,0.700999975,,,,,,
SM37212,0,2,G6,36000,0.724900007,,,,,,
SM37212,0,3,G5,36000,0.779900014,,,,,,
SM37212,0,3,G6,36000,0.778100014,,,,,,
SM37212,0,1,G5,39599.9,0.796400011,,,,,,
SM37212,0,1,G6,39599.9,0.810899973,,,,,,
SM37212,0,2,G5,39599.9,0.814999998,,,,,,
SM37212,0,2,G6,39599.9,0.852599978,,,,,,
SM37212,0,3,G5,39599.9,0.872600019,,,,,,
SM37212,0,3,G6,39599.9,0.859899998,,,,,,
SM37212,0,1,G5,43199.9,0.886399984,,,,,,
SM37212,0,1,G6,43199.9,0.922399998,,,,,,
SM37212,0,2,G5,43199.9,0.925100029,,,,,,
SM37212,0,2,G6,43199.9,0.957799971,,,,,,
SM37212,0,3,G5,43199.9,0.996200025,,,,,,
SM37212,0,3,G6,43199.9,1.002200007,,,,,,
SM37212,0,1,G5,46800,0.970300019,,,,,,
SM37212,0,1,G6,46800,1.00150001,,,,,,
SM37212,0,2,G5,46800,0.977900028,,,,,,
SM37212,0,2,G6,46800,1.035300016,,,,,,
SM37212,0,3,G5,46800,1.129099965,,,,,,
SM37212,0,3,G6,46800,1.078699946,,,,,,
SM37212,0,1,G5,50399.9,1.05309999,,,,,,
SM37212,0,1,G6,50399.9,1.069599986,,,,,,
SM37212,0,2,G5,50399.9,1.046000004,,,,,,
SM37212,0,2,G6,50399.9,1.066200018,,,,,,
SM37212,0,3,G5,50399.9,1.150599957,,,,,,
SM37212,0,3,G6,50399.9,1.15139997,,,,,,
SM37212,0,1,G5,53999.9,1.106699944,,,,,,
SM37212,0,1,G6,53999.9,1.098999977,,,,,,
SM37212,0,2,G5,53999.9,1.072399974,,,,,,
SM37212,0,2,G6,53999.9,1.08739996,,,,,,
SM37212,0,3,G5,53999.9,1.16900003,,,,,,
SM37212,0,3,G6,53999.9,1.170400023,,,,,,
SM37212,0,1,G5,57599.9,1.138700008,,,,,,
SM37212,0,1,G6,57599.9,1.138499975,,,,,,
SM37212,0,2,G5,57599.9,1.084599972,,,,,,
SM37212,0,2,G6,57599.9,1.121199965,,,,,,
SM37212,0,3,G5,57599.9,1.175799966,,,,,,
SM37212,0,3,G6,57599.9,1.184299946,,,,,,
SM37212,0,1,G5,61199.9,1.169100046,,,,,,
SM37212,0,1,G6,61199.9,1.164299965,,,,,,
SM37212,0,2,G5,61199.9,1.11619997,,,,,,
SM37212,0,2,G6,61199.9,1.128600001,,,,,,
SM37212,0,3,G5,61199.9,1.182899952,,,,,,
SM37212,0,3,G6,61199.9,1.202900052,,,,,,
SM37212,0,1,G5,64799.9,1.167400002,,,,,,
SM37212,0,1,G6,64799.9,1.182800055,,,,,,
SM37212,0,2,G5,64799.9,1.144199967,,,,,,
SM37212,0,2,G6,64799.9,1.131299973,,,,,,
SM37212,0,3,G5,64799.9,1.192199945,,,,,,
SM37212,0,3,G6,64799.9,1.220100045,,,,,,
SM37212,0,1,G5,68399.9,1.193099976,,,,,,
SM37212,0,1,G6,68399.9,1.194499969,,,,,,
SM37212,0,2,G5,68399.9,1.139199972,,,,,,
SM37212,0,2,G6,68399.9,1.163599968,,,,,,
SM37212,0,3,G5,68399.9,1.204900026,,,,,,
SM37212,0,3,G6,68399.9,1.22510004,,,,,,
SM37212,0,1,G5,71999.9,1.210700035,,,,,,
SM37212,0,1,G6,71999.9,1.196200013,,,,,,
SM37212,0,2,G5,71999.9,1.191599965,,,,,,
SM37212,0,2,G6,71999.9,1.175600052,,,,,,
SM37212,0,3,G5,71999.9,1.219200015,,,,,,
SM37212,0,3,G6,71999.9,1.237800002,,,,,,
SM37212,0,1,G5,75599.9,1.204699993,,,,,,
SM37212,0,1,G6,75599.9,1.209499955,,,,,,
SM37212,0,2,G5,75599.9,1.170400023,,,,,,
SM37212,0,2,G6,75599.9,1.176399946,,,,,,
SM37212,0,3,G5,75599.9,1.238199949,,,,,,
SM37212,0,3,G6,75599.9,1.252400041,,,,,,
SM37212,0,1,G5,79199.9,1.217800021,,,,,,
SM37212,0,1,G6,79199.9,1.20630002,,,,,,
SM37212,0,2,G5,79199.9,1.180400014,,,,,,
SM37212,0,2,G6,79199.9,1.176499963,,,,,,
SM37212,0,3,G5,79199.9,1.253700018,,,,,,
SM37212,0,3,G6,79199.9,1.26030004,,,,,,
SM37212,0,1,G5,82799.8,1.198099971,,,,,,
SM37212,0,1,G6,82799.8,1.225200057,,,,,,
SM37212,0,2,G5,82799.8,1.208600044,,,,,,
SM37212,0,2,G6,82799.8,1.200299978,,,,,,
SM37212,0,3,G5,82799.8,1.27760005,,,,,,
SM37212,0,3,G6,82799.8,1.268399954,,,,,,
SM37212,0,1,G5,86399.8,1.226300001,,,,,,
SM37212,0,1,G6,86399.8,1.238999963,,,,,,
SM37212,0,2,G5,86399.8,1.201799989,,,,,,
SM37212,0,2,G6,86399.8,1.202100039,,,,,,
SM37212,0,3,G5,86399.8,1.288599968,,,,,,
SM37212,0,3,G6,86399.8,1.277199984,,,,,,
SM37212,0,1,G5,89999.8,1.249300003,,,,,,
SM37212,0,1,G6,89999.8,1.241799951,,,,,,
SM37212,0,2,G5,89999.8,1.209599972,,,,,,
SM37212,0,2,G6,89999.8,1.218700051,,,,,,
SM37212,0,3,G5,89999.8,1.301200032,,,,,,
SM37212,0,3,G6,89999.8,1.288100004,,,,,,
SM37212,0,1,G5,93599.8,1.242699981,,,,,,
SM37212,0,1,G6,93599.8,1.259500027,,,,,,
SM37212,0,2,G5,93599.8,1.229599953,,,,,,
SM37212,0,2,G6,93599.8,1.226400018,,,,,,
SM37212,0,3,G5,93599.8,1.306800008,,,,,,
SM37212,0,3,G6,93599.8,1.314900041,,,,,,
SM37212,0,1,G5,97199.8,1.245800018,,,,,,
SM37212,0,1,G6,97199.8,1.251299977,,,,,,
SM37212,0,2,G5,97199.8,1.231999993,,,,,,
SM37212,0,2,G6,97199.8,1.219900012,,,,,,
SM37212,0,3,G5,97199.8,1.309900045,,,,,,
SM37212,0,3,G6,97199.8,1.312299967,,,,,,
SM37212,0,1,G5,100799.8,1.232300043,,,,,,
SM37212,0,1,G6,100799.8,1.261700034,,,,,,
SM37212,0,2,G5,100799.8,1.262099981,,,,,,
SM37212,0,2,G6,100799.8,1.193600059,,,,,,
SM37212,0,3,G5,100799.8,1.295099974,,,,,,
SM37212,0,3,G6,100799.8,1.310500026,,,,,,
SM37212,0,1,G5,104399.8,1.233100057,,,,,,
SM37212,0,1,G6,104399.8,1.253100038,,,,,,
SM37212,0,2,G5,104399.8,1.253299952,,,,,,
SM37212,0,2,G6,104399.8,1.209499955,,,,,,
SM37212,0,3,G5,104399.8,1.303200006,,,,,,
SM37212,0,3,G6,104399.8,1.318199992,,,,,,
SM37212,0,1,G5,107999.8,1.24969995,,,,,,
SM37212,0,1,G6,107999.8,1.24119997,,,,,,
SM37212,0,2,G5,107999.8,1.247699976,,,,,,
SM37212,0,2,G6,107999.8,1.211199999,,,,,,
SM37212,0,3,G5,107999.8,1.308699965,,,,,,
SM37212,0,3,G6,107999.8,1.337200046,,,,,,
SM37212,0,1,G5,111599.8,1.237200022,,,,,,
SM37212,0,1,G6,111599.8,1.255599976,,,,,,
SM37212,0,2,G5,111599.8,1.209300041,,,,,,
SM37212,0,2,G6,111599.8,1.204900026,,,,,,
SM37212,0,3,G5,111599.8,1.309000015,,,,,,
SM37212,0,3,G6,111599.8,1.344699979,,,,,,
SM37212,0,1,G5,115199.8,1.234899998,,,,,,
SM37212,0,1,G6,115199.8,1.222300053,,,,,,
SM37212,0,2,G5,115199.8,1.230900049,,,,,,
SM37212,0,2,G6,115199.8,1.213000059,,,,,,
SM37212,0,3,G5,115199.8,1.326799989,,,,,,
SM37212,0,3,G6,115199.8,1.331699967,,,,,,
SM37212,0,1,G5,118799.8,1.243800044,,,,,,
SM37212,0,1,G6,118799.8,1.258200049,,,,,,
SM37212,0,2,G5,118799.8,1.215899944,,,,,,
SM37212,0,2,G6,118799.8,1.229900002,,,,,,
SM37212,0,3,G5,118799.8,1.340999961,,,,,,
SM37212,0,3,G6,118799.8,1.346899986,,,,,,
SM37212,0,1,G5,122400.6,1.230100036,,,,,,
SM37212,0,1,G6,122400.6,1.249799967,,,,,,
SM37212,0,2,G5,122400.6,1.216400027,,,,,,
SM37212,0,2,G6,122400.6,1.215800047,,,,,,
SM37212,0,3,G5,122400.6,1.362800002,,,,,,
SM37212,0,3,G6,122400.6,1.318699956,,,,,,
SM37212,0,1,G5,125999.7,1.245800018,,,,,,
SM37212,0,1,G6,125999.7,1.264099956,,,,,,
SM37212,0,2,G5,125999.7,1.211099982,,,,,,
SM37212,0,2,G6,125999.7,1.2421,,,,,,
SM37212,0,3,G5,125999.7,1.343500018,,,,,,
SM37212,0,3,G6,125999.7,1.31159997,,,,,,
SM37212,0,1,G5,129599.7,1.229900002,,,,,,
SM37212,0,1,G6,129599.7,1.239400029,,,,,,
SM37212,0,2,G5,129599.7,1.213400006,,,,,,
SM37212,0,2,G6,129599.7,1.206599951,,,,,,
SM37212,0,3,G5,129599.7,1.306300044,,,,,,
SM37212,0,3,G6,129599.7,1.314700007,,,,,,
SM37212,0,1,G5,133199.8,1.176100016,,,,,,
SM37212,0,1,G6,133199.8,1.257400036,,,,,,
SM37212,0,2,G5,133199.8,1.223799944,,,,,,
SM37212,0,2,G6,133199.8,1.217399955,,,,,,
SM37212,0,3,G5,133199.8,1.312100053,,,,,,
SM37212,0,3,G6,133199.8,1.325700045,,,,,,
SM37212,0,1,G5,136799.7,1.264600039,,,,,,
SM37212,0,1,G6,136799.7,1.260499954,,,,,,
SM37212,0,2,G5,136799.7,1.233199954,,,,,,
SM37212,0,2,G6,136799.7,1.24240005,,,,,,
SM37212,0,3,G5,136799.7,1.318799973,,,,,,
SM37212,0,3,G6,136799.7,1.340499997,,,,,,
SM37212,0,1,G5,140399.7,1.25759995,,,,,,
SM37212,0,1,G6,140399.7,1.210999966,,,,,,
SM37212,0,2,G5,140399.7,1.226799965,,,,,,
SM37212,0,2,G6,140399.7,1.23360002,,,,,,
SM37212,0,3,G5,140399.7,1.361099958,,,,,,
SM37212,0,3,G6,140399.7,1.342900038,,,,,,
SM37212,0,1,G5,143999.7,1.201400042,,,,,,
SM37212,0,1,G6,143999.7,1.241799951,,,,,,
SM37212,0,2,G5,143999.7,1.24059999,,,,,,
SM37212,0,2,G6,143999.7,1.216599941,,,,,,
SM37212,0,3,G5,143999.7,1.319399953,,,,,,
SM37212,0,3,G6,143999.7,1.301900029,,,,,,
SM37212,0,1,G5,147599.7,1.220299959,,,,,,
SM37212,0,1,G6,147599.7,1.254199982,,,,,,
SM37212,0,2,G5,147599.7,1.229599953,,,,,,
SM37212,0,2,G6,147599.7,1.231099963,,,,,,
SM37212,0,3,G5,147599.7,1.322600007,,,,,,
SM37212,0,3,G6,147599.7,1.271999955,,,,,,
SM37212,0,1,G5,151199.7,1.223199964,,,,,,
SM37212,0,1,G6,151199.7,1.242799997,,,,,,
SM37212,0,2,G5,151199.7,1.210700035,,,,,,
SM37212,0,2,G6,151199.7,1.204100013,,,,,,
SM37212,0,3,G5,151199.7,1.333999991,,,,,,
SM37212,0,3,G6,151199.7,1.264099956,,,,,,
SM37212,0,1,G5,154799.7,1.234300017,,,,,,
SM37212,0,1,G6,154799.7,1.259199977,,,,,,
SM37212,0,2,G5,154799.7,1.184800029,,,,,,
SM37212,0,2,G6,154799.7,1.239799976,,,,,,
SM37212,0,3,G5,154799.7,1.322399974,,,,,,
SM37212,0,3,G6,154799.7,1.300199986,,,,,,
SM37212,0,1,G5,158399.7,1.243700027,,,,,,
SM37212,0,1,G6,158399.7,1.246399999,,,,,,
SM37212,0,2,G5,158399.7,1.218199968,,,,,,
SM37212,0,2,G6,158399.7,1.206099987,,,,,,
SM37212,0,3,G5,158399.7,1.31159997,,,,,,
SM37212,0,3,G6,158399.7,1.268300056,,,,,,
SM37212,0,1,G5,161999.7,1.240200043,,,,,,
SM37212,0,1,G6,161999.7,1.254400015,,,,,,
SM37212,0,2,G5,161999.7,1.209200025,,,,,,
SM37212,0,2,G6,161999.7,1.219900012,,,,,,
SM37212,0,3,G5,161999.7,1.318799973,,,,,,
SM37212,0,3,G6,161999.7,1.283699989,,,,,,
SM37212,0,1,G5,165599.6,1.21329999,,,,,,
SM37212,0,1,G6,165599.6,1.225000024,,,,,,
SM37212,0,2,G5,165599.6,1.177999973,,,,,,
SM37212,0,2,G6,165599.6,1.223999977,,,,,,
SM37212,0,3,G5,165599.6,1.305299997,,,,,,
SM37212,0,3,G6,165599.6,1.270099998,,,,,,
SM37212,0,1,G5,169199.6,1.248900056,,,,,,
SM37212,0,1,G6,169199.6,1.250200033,,,,,,
SM37212,0,2,G5,169199.6,1.235999942,,,,,,
SM37212,0,2,G6,169199.6,1.170300007,,,,,,
SM37212,0,3,G5,169199.6,1.325299978,,,,,,
SM37212,0,3,G6,169199.6,1.291200042,,,,,,
SM37212,0,1,G5,172799.6,1.253100038,,,,,,
SM37212,0,1,G6,172799.6,1.211400032,,,,,,
SM37212,0,2,G5,172799.6,1.228099942,,,,,,
SM37212,0,2,G6,172799.6,1.199800014,,,,,,
SM37212,0,3,G5,172799.6,1.283599973,,,,,,
SM37212,0,3,G6,172799.6,1.262199998,,,,,,
SM55869,1,1,D1,0,0.148100004,,,,,,
SM55869,1,2,D2,0,0.144999996,,,,,,
SM55869,1,3,D3,0,0.142499998,,,,,,
SM55869,1,1,D1,0,0.106299996,,,,,,
SM55869,1,2,D2,0,0.119499996,,,,,,
SM55869,1,3,D3,0,0.115400001,,,,,,
SM55869,1,1,D1,0,0.119199999,,,,,,
SM55869,1,2,D2,0,0.098200001,,,,,,
SM55869,1,3,D3,0,0.103100002,,,,,,
SM55869,1,1,D1,3600,0.104199998,,,,,,
SM55869,1,2,D2,3600,0.102200001,,,,,,
SM55869,1,3,D3,3600,0.102799997,,,,,,
SM55869,1,1,D1,3600,0.105499998,,,,,,
SM55869,1,2,D2,3600,0.104199998,,,,,,
SM55869,1,3,D3,3600,0.103500001,,,,,,
SM55869,1,1,D1,3600,0.118900001,,,,,,
SM55869,1,2,D2,3600,0.097599998,,,,,,
SM55869,1,3,D3,3600,0.098700002,,,,,,
SM55869,1,1,D1,7200,0.117399998,,,,,,
SM55869,1,2,D2,7200,0.116300002,,,,,,
SM55869,1,3,D3,7200,0.116499998,,,,,,
SM55869,1,1,D1,7200,0.128800005,,,,,,
SM55869,1,2,D2,7200,0.122699998,,,,,,
SM55869,1,3,D3,7200,0.126900002,,,,,,
SM55869,1,1,D1,7200,0.133300006,,,,,,
SM55869,1,2,D2,7200,0.110600002,,,,,,
SM55869,1,3,D3,7200,0.113600001,,,,,,
SM55869,1,1,D1,10800,0.1743,,,,,,
SM55869,1,2,D2,10800,0.167600006,,,,,,
SM55869,1,3,D3,10800,0.171000004,,,,,,
SM55869,1,1,D1,10800,0.176699996,,,,,,
SM55869,1,2,D2,10800,0.171700001,,,,,,
SM55869,1,3,D3,10800,0.172900006,,,,,,
SM55869,1,1,D1,10800,0.192900002,,,,,,
SM55869,1,2,D2,10800,0.169599995,,,,,,
SM55869,1,3,D3,10800,0.171200007,,,,,,
SM55869,1,1,D1,14400,0.234500006,,,,,,
SM55869,1,2,D2,14400,0.231800005,,,,,,
SM55869,1,3,D3,14400,0.236100003,,,,,,
SM55869,1,1,D1,14400,0.232999995,,,,,,
SM55869,1,2,D2,14400,0.225899994,,,,,,
SM55869,1,3,D3,14400,0.225700006,,,,,,
SM55869,1,1,D1,14400,0.274199992,,,,,,
SM55869,1,2,D2,14400,0.2447,,,,,,
SM55869,1,3,D3,14400,0.244599998,,,,,,
SM55869,1,1,D1,18000,0.301499993,,,,,,
SM55869,1,2,D2,18000,0.288599998,,,,,,
SM55869,1,3,D3,18000,0.290100008,,,,,,
SM55869,1,1,D1,18000,0.298799992,,,,,,
SM55869,1,2,D2,18000,0.292100012,,,,,,
SM55869,1,3,D3,18000,0.277999997,,,,,,
SM55869,1,1,D1,18000,0.340200007,,,,,,
SM55869,1,2,D2,18000,0.310600013,,,,,,
SM55869,1,3,D3,18000,0.300099999,,,,,,
SM55869,1,1,D1,21600,0.386599988,,,,,,
SM55869,1,2,D2,21600,0.361799985,,,,,,
SM55869,1,3,D3,21600,0.367399991,,,,,,
SM55869,1,1,D1,21600,0.381700009,,,,,,
SM55869,1,2,D2,21600,0.370499998,,,,,,
SM55869,1,3,D3,21600,0.353199989,,,,,,
SM55869,1,1,D1,21600,0.423799992,,,,,,
SM55869,1,2,D2,21600,0.377700001,,,,,,
SM55869,1,3,D3,21600,0.373100013,,,,,,
SM55869,1,1,D1,25200,0.481599987,,,,,,
SM55869,1,2,D2,25200,0.449800014,,,,,,
SM55869,1,3,D3,25200,0.449800014,,,,,,
SM55869,1,1,D1,25200,0.460999995,,,,,,
SM55869,1,2,D2,25200,0.450100005,,,,,,
SM55869,1,3,D3,25200,0.439300001,,,,,,
SM55869,1,1,D1,25200,0.516900003,,,,,,
SM55869,1,2,D2,25200,0.47330001,,,,,,
SM55869,1,3,D3,25200,0.458000004,,,,,,
SM55869,1,1,D1,28800,0.572600007,,,,,,
SM55869,1,2,D2,28800,0.545599997,,,,,,
SM55869,1,3,D3,28800,0.53490001,,,,,,
SM55869,1,1,D1,28800,0.556299984,,,,,,
SM55869,1,2,D2,28800,0.53640002,,,,,,
SM55869,1,3,D3,28800,0.535899997,,,,,,
SM55869,1,1,D1,28800,0.587100029,,,,,,
SM55869,1,2,D2,28800,0.548699975,,,,,,
SM55869,1,3,D3,28800,0.545599997,,,,,,
SM55869,1,1,D1,32399.9,0.688499987,,,,,,
SM55869,1,2,D2,32399.9,0.642700016,,,,,,
SM55869,1,3,D3,32399.9,0.632099986,,,,,,
SM55869,1,1,D1,32399.9,0.637700021,,,,,,
SM55869,1,2,D2,32399.9,0.634000003,,,,,,
SM55869,1,3,D3,32399.9,0.621999979,,,,,,
SM55869,1,1,D1,32399.9,0.674399972,,,,,,
SM55869,1,2,D2,32399.9,0.638999999,,,,,,
SM55869,1,3,D3,32399.9,0.603799999,,,,,,
SM55869,1,1,D1,36000,0.773800015,,,,,,
SM55869,1,2,D2,36000,0.743700027,,,,,,
SM55869,1,3,D3,36000,0.723800004,,,,,,
SM55869,1,1,D1,36000,0.725799978,,,,,,
SM55869,1,2,D2,36000,0.717400014,,,,,,
SM55869,1,3,D3,36000,0.708100021,,,,,,
SM55869,1,1,D1,36000,0.762399971,,,,,,
SM55869,1,2,D2,36000,0.735000014,,,,,,
SM55869,1,3,D3,36000,0.725099981,,,,,,
SM55869,1,1,D1,39599.9,0.842000008,,,,,,
SM55869,1,2,D2,39599.9,0.823899984,,,,,,
SM55869,1,3,D3,39599.9,0.802699983,,,,,,
SM55869,1,1,D1,39599.9,0.844799995,,,,,,
SM55869,1,2,D2,39599.9,0.826300025,,,,,,
SM55869,1,3,D3,39599.9,0.810599983,,,,,,
SM55869,1,1,D1,39599.9,0.88349998,,,,,,
SM55869,1,2,D2,39599.9,0.820599973,,,,,,
SM55869,1,3,D3,39599.9,0.895099998,,,,,,
SM55869,1,1,D1,43199.9,0.946099997,,,,,,
SM55869,1,2,D2,43199.9,0.916000009,,,,,,
SM55869,1,3,D3,43199.9,0.874499977,,,,,,
SM55869,1,1,D1,43199.9,0.941299975,,,,,,
SM55869,1,2,D2,43199.9,0.930499971,,,,,,
SM55869,1,3,D3,43199.9,0.916299999,,,,,,
SM55869,1,1,D1,43199.9,0.923099995,,,,,,
SM55869,1,2,D2,43199.9,0.939199984,,,,,,
SM55869,1,3,D3,43199.9,0.942300022,,,,,,
SM55869,1,1,D1,46800,0.984000027,,,,,,
SM55869,1,2,D2,46800,0.970899999,,,,,,
SM55869,1,3,D3,46800,0.980499983,,,,,,
SM55869,1,1,D1,46800,1.018900037,,,,,,
SM55869,1,2,D2,46800,1.047899961,,,,,,
SM55869,1,3,D3,46800,1.013299942,,,,,,
SM55869,1,1,D1,46800,0.981400013,,,,,,
SM55869,1,2,D2,46800,0.978500009,,,,,,
SM55869,1,3,D3,46800,1.052099943,,,,,,
SM55869,1,1,D1,50399.9,1.045300007,,,,,,
SM55869,1,2,D2,50399.9,1.029099941,,,,,,
SM55869,1,3,D3,50399.9,1.042199969,,,,,,
SM55869,1,1,D1,50399.9,1.067800045,,,,,,
SM55869,1,2,D2,50399.9,1.077600002,,,,,,
SM55869,1,3,D3,50399.9,1.069900036,,,,,,
SM55869,1,1,D1,50399.9,1.056499958,,,,,,
SM55869,1,2,D2,50399.9,1.003299952,,,,,,
SM55869,1,3,D3,50399.9,1.082100034,,,,,,
SM55869,1,1,D1,53999.9,1.094300032,,,,,,
SM55869,1,2,D2,53999.9,1.075500011,,,,,,
SM55869,1,3,D3,53999.9,1.044999957,,,,,,
